date,timepoint,wheat,sensor,variety,rep_var,rep_pic,vi,max,mean,median,std,p95,p90,p85,min_air_temp,air_temp,max_air_temp,dewpoint,rel_humidity,soil_temp_2_in,min_soil_temp_8_in,avg_soil_temp_8_in,soil_wp_8_in,precip,solar_rad,et_grass,et_alfalfa
2022-07-28,13,winter,AG7,7,1,4,sr,2.25962,1.39727,1.40236,0.12067,1.58508,1.53206,1.50269,56.2,25.222222222222225,95.3,57.6,57.2,30.0,79.0,27.61111111111111,-85.7,0.0,26.73,0.24,0.3
2022-07-28,13,winter,AG7,6,1,4,sr,2.25962,1.32961,1.3374,0.15188,1.55309,1.50488,1.48076,56.2,25.222222222222225,95.3,57.6,57.2,30.0,79.0,27.61111111111111,-85.7,0.0,26.73,0.24,0.3
2022-07-28,13,winter,AG7,5,1,4,sr,2.25962,1.33171,1.33765,0.14254,1.5445,1.49767,1.46935,56.2,25.222222222222225,95.3,57.6,57.2,30.0,79.0,27.61111111111111,-85.7,0.0,26.73,0.24,0.3
2022-07-02,13,winter,AG7,8,1,4,cigreen0,2.9564,2.44378,2.43748,0.1269,2.66199,2.60067,2.56748,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,7,1,4,cigreen0,2.9564,2.38033,2.37443,0.12611,2.60689,2.54635,2.50941,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,6,1,4,cigreen0,3.03101,2.31328,2.31826,0.16818,2.58907,2.52565,2.48184,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,5,1,4,cigreen0,3.03101,2.33333,2.34019,0.16348,2.5956,2.53328,2.49381,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,8,1,4,cigreen,10.30886,8.8436,8.82558,0.36272,9.46732,9.29204,9.19718,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,7,1,4,cigreen,10.30886,8.66222,8.64536,0.36047,9.30982,9.13677,9.03118,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,6,1,4,cigreen,10.5221,8.47057,8.48482,0.48071,9.25889,9.07762,8.95237,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,5,1,4,cigreen,10.5221,8.52788,8.54749,0.46728,9.27756,9.09942,8.9866,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,8,1,4,evi2,0.69298,0.51942,0.52198,0.04248,0.58404,0.57017,0.56078,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,7,1,4,evi2,0.69973,0.55401,0.55796,0.0469,0.62345,0.60972,0.60042,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,6,1,4,evi2,0.81404,0.5886,0.58391,0.06657,0.70313,0.68127,0.66433,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,5,1,4,evi2,0.81404,0.57765,0.57017,0.0638,0.69447,0.66977,0.65075,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,8,1,4,gndvi0,0.59648,0.54957,0.54929,0.0128,0.571,0.56528,0.56212,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,7,1,4,gndvi0,0.59648,0.54304,0.5428,0.013,0.56587,0.56009,0.55648,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,6,1,4,gndvi0,0.60247,0.53561,0.53685,0.01813,0.56418,0.55807,0.55375,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,5,1,4,gndvi0,0.60247,0.5378,0.53919,0.01752,0.5648,0.55882,0.55494,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,8,1,4,gndvi,4.64206,4.07614,4.07147,0.14372,4.3222,4.26044,4.22133,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,7,1,4,gndvi,4.64206,4.04976,4.03875,0.12999,4.28023,4.21785,4.18306,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,6,1,4,gndvi,4.84667,4.011,4.00328,0.15498,4.27336,4.20731,4.1655,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,5,1,4,gndvi,4.84667,4.02118,4.01815,0.15063,4.28023,4.21247,4.17393,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,8,1,4,ndvi,0.3957,0.30905,0.31063,0.02211,0.3423,0.33531,0.33055,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,7,1,4,ndvi,0.39897,0.32684,0.32912,0.02409,0.36198,0.35518,0.35055,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,6,1,4,ndvi,0.452,0.3441,0.34227,0.03342,0.40062,0.39018,0.382,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,5,1,4,ndvi,0.452,0.33863,0.33531,0.03207,0.3965,0.38461,0.37541,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,8,1,4,rdvi,5.88797,4.33686,4.3471,0.35507,4.90819,4.77699,4.68868,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,7,1,4,rdvi,5.88797,4.59095,4.62754,0.37827,5.15469,5.03819,4.96542,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,6,1,4,rdvi,6.69905,4.8474,4.81828,0.52683,5.75664,5.57977,5.43041,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,5,1,4,rdvi,6.69905,4.76637,4.71671,0.50552,5.7043,5.48445,5.32662,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,8,1,4,savi,0.59221,0.4624,0.46474,0.03311,0.51221,0.50173,0.49459,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,7,1,4,savi,0.59705,0.48901,0.49244,0.03606,0.54164,0.53146,0.52452,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,6,1,4,savi,0.67646,0.51485,0.51212,0.05003,0.59948,0.58383,0.57159,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,5,1,4,savi,0.67646,0.50666,0.50173,0.04801,0.5933,0.57553,0.56171,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,8,1,4,sr,2.3096,1.89752,1.90118,0.09234,2.04092,2.00892,1.98751,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,7,1,4,sr,2.3276,1.97479,1.98117,0.10494,2.13471,2.10166,2.07955,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,6,1,4,sr,2.64965,2.05722,2.04075,0.15696,2.33678,2.27966,2.23626,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-02,13,winter,AG7,5,1,4,sr,2.64965,2.03126,2.00892,0.14994,2.31399,2.24999,2.2021,46.0,18.22222222222222,82.1,50.7,64.4,22.61111111111111,66.7,20.666666666666668,-32.8,0.07,25.26,0.21,0.28
2022-07-30,13,winter,AG7,8,1,3,cigreen0,1.05399,0.5472,0.54475,0.12603,0.75964,0.71519,0.68342,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,7,1,3,cigreen0,1.05399,0.52812,0.51827,0.10969,0.72539,0.67682,0.64061,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,6,1,3,cigreen0,1.26957,0.62649,0.57999,0.1818,0.93983,0.89225,0.85432,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,5,1,3,cigreen0,1.26957,0.61315,0.57341,0.16657,0.92423,0.86993,0.82794,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,8,1,3,cigreen,4.87106,3.42247,3.41545,0.36024,4.0297,3.90264,3.81183,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,7,1,3,cigreen,4.87106,3.36792,3.33978,0.31353,3.9318,3.79297,3.68948,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,6,1,3,cigreen,5.48726,3.64912,3.5162,0.51964,4.54475,4.40874,4.30032,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,5,1,3,cigreen,5.48726,3.61099,3.49738,0.47612,4.50017,4.34494,4.22493,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,8,1,3,evi2,0.5508,0.199,0.19245,0.09031,0.35527,0.32065,0.29415,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,7,1,3,evi2,0.56367,0.19845,0.19615,0.07662,0.33212,0.29131,0.26873,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,6,1,3,evi2,0.56367,0.15934,0.16618,0.09404,0.30925,0.27544,0.25322,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,5,1,3,evi2,0.56367,0.16339,0.16995,0.0862,0.30269,0.2643,0.2446,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,8,1,3,gndvi0,0.34512,0.21291,0.21407,0.03868,0.27527,0.2634,0.25468,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,7,1,3,gndvi0,0.34512,0.20743,0.2058,0.03383,0.26616,0.25284,0.2426,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,6,1,3,gndvi0,0.3883,0.23495,0.2248,0.05176,0.31969,0.3085,0.29931,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,5,1,3,gndvi0,0.3883,0.23163,0.22282,0.04741,0.31606,0.30312,0.29277,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,8,1,3,gndvi,1.19222,0.95441,0.95492,0.06379,1.05907,1.03877,1.02134,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,7,1,3,gndvi,1.19222,0.93341,0.9254,0.06006,1.03927,1.01669,0.99931,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,6,1,3,gndvi,1.34241,0.99429,0.96684,0.10879,1.18429,1.156,1.13314,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,5,1,3,gndvi,1.34241,0.9873,0.96351,0.09936,1.17725,1.1426,1.11742,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,8,1,3,ndvi,0.32506,0.12709,0.1244,0.05487,0.2201,0.20042,0.18513,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,7,1,3,ndvi,0.33162,0.12712,0.12667,0.04661,0.20698,0.18347,0.17024,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,6,1,3,ndvi,0.33162,0.10244,0.10818,0.0584,0.19386,0.17418,0.16106,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,5,1,3,ndvi,0.33162,0.1052,0.11052,0.05354,0.19008,0.16762,0.15594,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,8,1,3,rdvi,6.02525,2.32188,2.26533,1.02946,4.0798,3.71503,3.38736,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,7,1,3,rdvi,6.14684,2.31594,2.29883,0.87756,3.83662,3.38226,3.14322,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,6,1,3,rdvi,6.14684,1.86191,1.9453,1.08559,3.59344,3.21652,2.97795,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,5,1,3,rdvi,6.14684,1.91038,1.99156,0.99645,3.50943,3.10708,2.8639,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,8,1,3,savi,0.48688,0.19035,0.18631,0.08218,0.32967,0.3002,0.27727,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,7,1,3,savi,0.4967,0.19039,0.18971,0.06982,0.31002,0.2748,0.25499,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,6,1,3,savi,0.4967,0.15342,0.16201,0.08747,0.29037,0.2609,0.24125,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,5,1,3,savi,0.4967,0.15756,0.16552,0.08019,0.2847,0.25107,0.23356,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,8,1,3,sr,1.96321,1.29765,1.28385,0.15069,1.56444,1.50132,1.45184,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,7,1,3,sr,1.99229,1.29646,1.29008,0.127,1.52201,1.44938,1.41034,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,6,1,3,sr,1.99229,1.22188,1.22685,0.15792,1.48097,1.4161,1.38127,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-30,13,winter,AG7,5,1,3,sr,1.99229,1.23036,1.24215,0.14539,1.46094,1.40276,1.36548,53.4,24.444444444444443,96.1,50.0,47.3,29.666666666666668,79.7,27.944444444444443,-105.6,0.0,27.3,0.27,0.35
2022-07-03,13,winter,AG7,8,1,4,cigreen0,3.45961,2.50053,2.45103,0.23693,2.92864,2.83822,2.78152,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,7,1,4,cigreen0,3.45961,2.43025,2.38999,0.20891,2.83822,2.72747,2.65094,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,6,1,4,cigreen0,3.45961,2.44286,2.40992,0.19319,2.80953,2.71214,2.64275,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,5,1,4,cigreen0,3.45961,2.41873,2.38472,0.18538,2.77442,2.66787,2.60964,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,8,1,4,cigreen,11.74721,9.00581,8.86431,0.67725,10.2295,9.97104,9.80899,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,7,1,4,cigreen,11.74721,8.80492,8.68984,0.59713,9.97104,9.65448,9.43573,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,6,1,4,cigreen,11.74721,8.84095,8.7468,0.5522,9.88904,9.61066,9.41233,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,5,1,4,cigreen,11.74721,8.77199,8.67479,0.52988,9.78868,9.48414,9.31767,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,8,1,4,evi2,0.70925,0.58469,0.58986,0.05336,0.6646,0.652,0.64346,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,7,1,4,evi2,0.70925,0.5851,0.59137,0.04781,0.6529,0.64346,0.63556,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,6,1,4,evi2,0.70925,0.58218,0.58699,0.04616,0.652,0.63983,0.63126,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,5,1,4,evi2,0.70925,0.57572,0.57815,0.04519,0.64775,0.6348,0.62355,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,8,1,4,gndvi0,0.63367,0.55441,0.55067,0.02284,0.59421,0.58662,0.58172,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,7,1,4,gndvi0,0.63367,0.54759,0.54442,0.02058,0.58662,0.57694,0.56998,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,6,1,4,gndvi0,0.63367,0.54901,0.54648,0.01905,0.58416,0.57556,0.56922,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,5,1,4,gndvi0,0.63367,0.54661,0.54387,0.01842,0.5811,0.57154,0.56613,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,8,1,4,gndvi,5.30489,4.28559,4.22932,0.25622,4.7672,4.66733,4.5745,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,7,1,4,gndvi,5.30489,4.18205,4.13538,0.23077,4.65185,4.50968,4.42635,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,6,1,4,gndvi,5.30489,4.19609,4.17003,0.21101,4.60471,4.48127,4.40373,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,5,1,4,gndvi,5.30489,4.14798,4.1156,0.21523,4.5562,4.43355,4.3601,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,8,1,4,ndvi,0.40329,0.34213,0.34508,0.02698,0.38192,0.3758,0.37164,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,7,1,4,ndvi,0.40329,0.34241,0.34582,0.02416,0.37621,0.37164,0.36776,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,6,1,4,ndvi,0.40329,0.34096,0.34362,0.02334,0.3758,0.36985,0.36565,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,5,1,4,ndvi,0.40329,0.33771,0.33918,0.02288,0.37373,0.3674,0.36184,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,8,1,4,rdvi,6.49144,5.33693,5.40182,0.49235,6.05703,5.92161,5.85047,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,7,1,4,rdvi,6.49144,5.34411,5.38921,0.44103,5.97616,5.87613,5.80512,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,6,1,4,rdvi,6.49144,5.3128,5.34211,0.42434,5.93108,5.83048,5.7596,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,5,1,4,rdvi,6.49144,5.26811,5.27421,0.40998,5.89565,5.79483,5.71391,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,8,1,4,savi,0.60378,0.51215,0.51656,0.04042,0.57174,0.56257,0.55633,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,7,1,4,savi,0.60378,0.51256,0.51769,0.0362,0.56322,0.55633,0.55053,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,6,1,4,savi,0.60378,0.51039,0.5144,0.03496,0.56257,0.55366,0.54737,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,5,1,4,savi,0.60378,0.50553,0.50773,0.03427,0.55947,0.54998,0.54167,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,8,1,4,sr,2.35173,2.04518,2.05379,0.12316,2.23581,2.20413,2.18289,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
2022-07-03,13,winter,AG7,7,1,4,sr,2.35173,2.04545,2.05725,0.1104,2.20621,2.18289,2.16335,55.8,15.88888888888889,69.0,53.9,79.3,20.38888888888889,67.1,20.33333333333333,-34.2,0.28,20.15,0.15,0.18
